21,JC42,"Jamaica College ",3,2010-05-14,2025-05-08,1,14,0,0,1,0,0,0,1,0,1,0,2,,2,3,3,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,2,,1,2,0,1,0,1,1,0,1,1,0,0,0,0,,,,,3,3,0,1,0,1,2,2,1,0,1,0,0,0,0,0,,1,0,0,0,0,5,5,3,1,4,5,5,1,5,4,4,,3,2,5,1,4,1,1,1,3,1,1,1,3,3,5,3,5,5,5,1,5,1,5,1,5,5,4,1,4,4,1,3,2,2,4,1,1,3,3,2,2,3,2,0,0,2,1,0,3,2,1,0,1,3,0,0,1,1,0,1,2,0,0,Mom,1,1,3,4,1,3,2,1,1,2,1,2,1,2,3,1,1,1,4,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,5,2,5,2,2,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,2
22,JC13,"JAMAICA COLLEGE",1,2012-11-24,2025-05-08,1,12,1,0,1,0,0,0,0,0,0,0,1,1,,2,2,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,,2,2,0,1,1,1,1,1,1,1,0,1,0,0,,,,,3,4,0,1,1,2,2,2,2,1,1,0,0,0,0,1,"Entertainment ",1,0,0,1,1,4,5,2,5,4,2,1,1,4,5,5,2,4,1,3,3,4,1,1,3,4,1,1,1,3,3,4,3,5,3,3,3,,4,5,1,5,1,4,1,3,4,1,4,4,2,4,1,1,4,4,1,2,4,1,0,0,3,3,2,3,0,3,3,0,1,0,0,1,0,1,1,1,0,0,"I don't have a main both my mother and father are the main parent in my life.",2,1,4,1,2,1,4,2,1,1,3,3,1,4,1,4,4,1,2,1,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,1,4,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,2
23,JC30,"JAMAICA COLLEGE ",2,2011-08-09,2025-05-08,1,13,1,0,1,0,0,0,0,0,0,0,1,1,,4,4,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,,1,1,1,1,1,1,1,0,1,0,0,0,0,0,,,,,3,3,2,1,1,2,1,3,2,0,1,0,1,1,0,1,"I just use it to keep myself entertained",1,0,0,1,1,5,4,3,4,4,3,2,3,3,4,4,1,4,2,4,3,4,2,2,4,4,1,1,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,1,4,4,1,3,4,2,3,2,2,3,3,2,2,3,2,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,"I don't have one because I love both of my parents equally",3,1,4,2,2,4,4,1,1,1,2,3,3,2,2,2,1,3,3,3,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,3,3,2,3,2,1,1,1,1,1,3,3,1,1,1,3,3,1,1,1,1,1,1,1,1,0,,2
24,JC48,"JAMAICA COLLEGE ",3,2009-12-07,2025-05-08,1,"15 years old",1,0,1,0,0,0,1,0,0,0,1,1,,4,3,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,,1,2,1,1,1,1,1,1,1,0,0,0,0,0,,,,,3,3,0,1,1,4,1,4,3,1,1,1,0,0,0,0,,1,0,1,1,0,5,5,3,5,3,5,4,2,3,5,4,3,5,5,4,1,5,3,3,1,5,3,1,4,4,4,4,5,3,3,3,4,3,5,4,5,5,4,4,1,3,4,1,2,4,2,1,3,1,1,1,2,2,1,3,1,1,2,1,1,0,2,0,2,0,2,1,3,3,1,3,1,3,1,0,"Although my dad and mom is in my life I prefer me mom as my main parent figure.",2,2,1,4,3,4,1,1,3,2,,1,1,4,1,3,4,1,2,1,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,4,2,4,4,1,1,1,3,3,3,4,3,5,3,3,3,3,4,1,1,1,1,1,1,0,,2
25,JC02,"Jamaica College ",1,2012-04-18,2025-05-08,1,13,1,0,1,0,1,0,0,1,0,0,1,2,,4,4,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,,7,1,0,1,1,1,1,1,1,1,0,1,0,0,,,,,3,4,0,1,0,3,4,5,5,1,1,1,0,0,0,0,,1,1,1,1,1,5,5,1,5,2,5,1,5,1,5,1,1,5,5,1,1,1,3,1,1,5,1,1,1,2,1,4,2,5,5,5,1,3,1,2,1,3,5,1,1,4,4,1,2,4,3,4,1,1,3,1,1,4,4,2,1,3,3,1,3,1,0,0,0,3,2,3,0,3,0,3,0,1,1,0,"My mother",2,1,4,4,4,1,4,1,1,1,4,4,1,3,1,4,4,1,1,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,3,4,1,1,1,1,1,1,1,4,1,1,5,5,1,1,5,5,5,1,1,5,1,4,4,0,,2
26,JC27,"Jamaica College ",2,2010-01-09,2025-05-08,1,"15 years old",0,0,1,0,1,0,0,1,1,0,2,,2,3,4,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,,2,2,0,1,1,0,0,0,1,0,0,0,0,0,,,,,2,2,2,1,1,3,1,4,1,1,1,0,0,0,0,0,,1,0,0,0,0,5,4,5,3,5,4,2,4,2,3,5,4,5,2,5,4,5,1,3,3,4,1,3,1,4,3,3,2,3,4,3,3,3,4,4,2,5,3,2,3,4,4,1,2,2,2,4,1,1,1,4,1,2,4,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Mother,3,1,4,1,1,2,3,2,2,1,2,3,2,1,3,2,2,3,3,2,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,1,4,3,3,3,1,4,4,4,4,3,4,4,4,3,4,2,4,4,4,1,1,2,4,4,0,,2
27,JC44,"Tafari thomas",3,2009-01-20,2025-05-08,1,16,1,0,1,0,0,0,0,0,0,0,1,2,,5,5,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,2,,1,2,0,1,1,0,1,0,1,0,0,0,0,0,,,,,2,3,0,1,0,2,1,3,2,1,0,0,0,0,0,0,,0,0,0,0,1,5,4,4,4,5,4,5,3,3,3,2,3,4,3,3,3,3,2,2,3,4,3,2,3,3,4,4,4,4,4,5,3,3,3,5,3,5,4,5,3,5,4,1,4,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,2,0,0,Mom,2,1,4,2,2,3,2,1,2,2,2,3,2,2,3,2,1,4,2,2,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,2,4,3,2,4,2,1,4,1,3,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,0,,2
28,JC01,"JAMAICA COLLEGE ",1,2012-10-06,2025-05-08,1,12,1,0,1,0,0,0,1,0,0,0,1,2,,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,1,1,1,1,1,1,1,0,1,0,0,0,0,1,"Free fire",,,,2,2,2,1,1,4,1,5,3,0,1,0,0,0,0,0,,1,0,0,0,0,5,5,4,4,3,4,3,4,3,4,3,3,4,3,4,3,5,1,2,1,4,3,1,3,4,4,3,4,3,4,4,3,4,3,3,4,4,4,5,2,4,4,1,4,3,2,3,1,2,3,2,1,1,2,1,2,1,1,2,2,3,2,2,1,0,1,2,1,2,1,2,1,2,0,0,Mother,3,1,3,3,1,2,3,3,1,1,3,3,2,1,3,1,3,4,3,2,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,3,3,3,4,2,3,4,3,3,2,2,2,3,3,2,2,3,3,3,3,2,3,3,4,0,,2
29,JC35,"Jamaica College",2,2011-09-23,2025-05-08,1,13,1,0,1,0,0,0,0,1,0,0,1,1,,4,3,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,,1,1,0,1,1,1,1,1,1,0,0,0,0,0,,,,,3,4,0,1,1,2,4,3,1,0,0,0,0,0,0,1,Entertainment,1,0,1,0,1,5,5,5,1,2,5,3,1,4,3,5,5,5,1,5,3,5,1,1,1,5,1,1,1,3,2,2,4,5,5,4,5,4,5,4,1,1,3,2,4,5,4,1,2,4,2,1,1,1,2,2,4,2,3,3,2,1,1,0,2,3,3,3,2,2,3,0,2,2,0,0,1,1,0,0,Mother,4,2,4,4,2,4,2,1,2,1,3,4,4,1,4,1,1,4,4,4,1,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,3,1,1,3,1,1,1,3,2,4,1,2,2,4,1,1,1,1,1,1,5,1,1,5,1,"I'm not ugly, I think I am sometimes but I know I'm not if that makes sense",2
30,JC11,"Jamaica Collage",1,2012-01-06,2025-05-08,1,13,1,0,1,0,1,0,0,0,0,0,1,1,,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,1,2,0,1,1,1,1,1,1,0,0,1,0,0,,,,,3,4,2,1,0,1,1,5,5,1,1,0,0,1,1,1,"Make money, have fun",1,1,1,1,1,1,1,5,5,5,4,1,5,4,4,5,4,5,1,5,4,5,4,5,4,3,1,4,2,4,4,4,4,4,2,5,4,1,,4,5,5,5,5,1,1,4,1,4,4,4,2,1,2,3,2,3,2,2,2,1,2,1,0,0,3,0,2,2,0,0,0,2,0,0,2,1,1,1,1,"Both parent",2,2,4,3,2,1,4,4,3,1,3,4,3,1,2,1,1,1,4,2,4,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,4,5,1,3,5,3,3,3,1,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,"Dis too long and too personal",2
31,JC29,"Jamaica College",2,2025-05-08,2025-05-08,1,14,1,0,1,0,0,0,1,0,0,0,1,1,,5,5,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,,6,1,0,0,1,1,1,0,1,0,0,0,0,0,,,,,3,4,0,0,0,,1,1,1,0,1,0,0,0,0,0,,1,0,0,0,1,5,3,3,5,5,5,1,1,3,5,5,3,5,1,5,3,5,1,1,1,5,1,5,2,3,3,5,4,5,5,5,1,,5,5,1,5,4,3,3,5,4,1,4,4,1,4,1,1,4,4,1,1,4,1,0,3,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,2,0,0,"Both of my parent figures are important in my life.",2,1,4,1,2,2,4,2,2,1,4,4,1,1,2,1,2,1,2,1,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,5,1,5,1,1,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,2
32,JC50,"Jamaica Collage ",3,2010-03-21,2025-05-08,1,15,0,0,1,0,0,0,0,0,0,0,2,,3,2,5,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,2,,1,2,0,1,1,0,1,0,1,0,0,0,0,0,,,,,3,2,0,1,0,1,1,4,1,1,1,1,0,0,0,0,,1,0,0,0,1,5,5,4,1,5,5,2,2,3,5,2,5,4,2,5,4,4,1,1,4,4,1,3,1,3,3,2,4,5,5,5,5,5,5,4,1,1,1,5,3,5,3,1,2,4,2,2,1,1,2,2,2,2,4,1,0,0,0,0,0,0,0,3,0,2,2,0,0,2,0,0,0,1,0,0,Mother,4,1,4,1,1,1,4,4,1,4,4,4,4,1,4,1,1,4,4,4,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,2
33,JC17,"Jamaica College",1,2012-05-19,2025-05-08,1,"12 years old",1,0,1,0,0,0,0,1,0,0,1,1,,3,3,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,2,,7,2,0,1,0,1,1,0,1,0,0,1,0,0,,,,,3,2,1,1,1,3,1,5,2,1,1,1,0,0,0,1,"To make money",1,0,1,0,0,5,5,3,1,3,4,1,4,5,4,4,2,3,3,3,4,5,4,3,2,3,1,5,1,1,2,4,4,1,1,2,1,1,4,3,1,5,3,4,1,3,4,1,3,4,3,2,2,1,4,1,3,2,2,2,2,1,1,1,1,1,1,1,3,2,1,0,0,1,1,1,1,2,1,0,Mother,3,2,2,1,3,2,2,2,2,1,2,2,2,2,3,1,2,3,3,3,1,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,3,5,3,3,4,1,1,4,1,4,1,2,2,2,3,3,1,4,3,1,1,1,1,1,1,0,,2
34,JC34,"Jamaica college",2,2012-06-21,2025-05-08,1,11,0,0,1,0,0,0,1,0,0,0,1,2,,5,5,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,2,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,,,,,3,4,1,1,1,2,1,3,2,0,1,0,0,1,0,0,,1,1,0,1,1,5,5,3,2,5,4,5,1,5,2,5,3,2,5,5,2,2,1,2,4,2,4,1,5,4,4,5,4,4,2,4,5,5,5,5,3,5,1,1,3,4,4,1,4,4,1,3,1,1,2,2,1,3,4,1,0,0,0,0,0,0,0,3,0,0,3,1,0,1,3,0,1,2,1,1,"My brother",4,1,4,2,2,1,4,4,2,1,3,4,2,1,3,1,2,4,4,2,1,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,5,5,5,5,1,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,"This was fun 😀😃😃 idk why your doing this but it's super cool👋😌👌",2
35,"Jco6 ","Jamaica college ",1,2012-04-27,2025-05-08,1,13,1,0,1,0,0,0,1,0,0,0,1,1,,5,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,,1,1,1,1,1,1,1,0,1,0,0,0,0,0,,,,,1,4,2,1,0,1,1,3,2,0,0,0,0,0,0,1,"Watch for boredom ",0,0,0,0,1,5,4,1,5,4,1,1,1,4,5,3,1,4,4,5,2,3,1,3,1,3,1,5,1,1,1,5,3,3,3,3,4,3,5,3,1,5,3,3,3,4,4,1,4,4,1,3,2,2,1,2,2,3,4,1,0,0,0,0,0,0,0,0,1,3,2,0,2,0,0,0,1,1,0,0,Dad,2,1,3,1,1,3,2,1,1,3,4,4,1,1,4,1,1,4,4,2,1,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,2,5,3,1,5,3,3,5,2,3,4,3,4,3,2,3,2,1,1,1,1,1,1,1,1,0,,2
36,JC22,"Jamaica college high school ",2,2011-11-17,2025-05-08,1,13,0,0,0,0,0,1,1,0,0,0,1,2,,4,5,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,2,,1,,0,1,1,1,1,0,1,1,0,0,0,0,,,,,2,2,0,1,0,1,1,1,3,0,1,0,0,0,0,0,,1,0,0,0,0,5,5,4,5,4,5,5,5,4,5,5,5,4,1,5,5,5,1,1,2,5,5,1,3,3,3,4,5,4,4,,4,,5,5,2,2,2,5,1,5,4,1,4,2,1,3,1,1,4,4,3,4,4,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,"My mom ",4,1,4,2,4,1,4,4,2,1,3,4,2,2,3,3,2,3,3,2,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,2,5,1,2,5,1,1,1,1,1,3,1,2,2,2,2,1,2,2,1,1,1,1,1,1,0,,2
37,JC40,"Jamaica College",3,2010-02-15,2025-05-08,1,15,1,0,1,0,0,0,1,0,0,0,1,1,,4,3,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,,1,2,0,1,1,0,1,0,1,0,0,0,0,0,,,,,3,2,2,1,0,1,1,2,3,1,1,0,0,0,0,0,,1,0,0,0,0,4,4,3,2,3,3,2,2,3,4,3,3,4,2,4,4,4,2,3,2,4,2,1,1,2,2,3,4,4,4,4,3,3,4,3,1,5,5,3,3,3,4,1,4,4,2,3,2,2,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"My mother",3,1,3,1,1,2,3,2,1,1,3,3,2,1,2,1,1,3,3,2,1,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,4,4,3,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,2
38,JC10,"JAMAICA COLLAGE ",1,2011-12-17,2025-05-08,1,13,1,0,1,0,0,0,0,0,0,0,2,,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,0,1,1,0,0,0,1,0,0,0,0,0,,,,,3,4,2,1,0,1,1,5,5,1,1,0,0,1,1,1,"I'm a YouTuber ",0,0,0,0,1,4,3,3,1,1,3,1,2,1,4,4,3,2,2,1,1,2,4,5,1,5,1,5,3,1,1,1,5,4,4,4,2,,5,1,1,4,5,5,4,1,3,1,2,3,4,1,2,1,4,1,2,2,1,4,3,2,1,2,3,2,1,0,3,0,0,0,0,0,0,2,1,2,1,0,"Mom and dad ",2,2,1,2,1,2,2,1,1,1,3,1,4,1,4,1,1,4,4,4,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,5,1,1,4,1,4,4,1,3,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,"Naa go lie missy this too personal ",2
39,JC28,"Jamaica College ",2,2011-06-13,2025-05-08,1,13,1,0,0,0,0,0,0,0,1,0,2,,3,2,4,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,5,,7,2,0,1,0,0,1,0,1,1,0,0,0,0,,,,,3,4,0,1,0,3,1,4,2,0,1,0,0,0,0,0,,0,0,0,0,1,4,4,1,2,1,4,3,1,1,3,4,1,5,3,4,1,3,5,5,1,4,1,2,1,2,2,1,2,3,3,3,1,1,1,1,1,5,5,5,1,1,4,5,4,4,4,1,4,2,1,1,3,1,1,3,2,0,0,0,3,2,3,3,1,0,0,2,1,3,0,1,1,1,1,0,"My grandmother",3,1,4,2,3,1,3,1,1,1,3,4,1,4,2,4,4,2,1,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,5,1,5,1,1,5,1,2,1,1,1,5,5,5,5,5,5,5,5,5,2,1,3,3,3,3,0,,2
40,"Test 1",Avengers,,,2025-04-10,1,,1,0,1,0,0,0,0,0,0,0,1,1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,2
41,JC07,"Jamaica College",1,2012-09-24,2025-05-08,1,12,1,0,1,0,0,0,0,0,0,0,1,2,,3,3,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,,1,2,0,1,0,0,1,0,1,0,0,0,0,0,,,,,3,3,2,1,1,1,1,3,2,0,0,0,0,0,0,1,"To ease my boredom ",0,0,0,1,1,5,5,3,2,5,4,3,1,4,5,2,4,5,2,5,2,1,1,1,1,2,1,1,1,3,3,4,2,4,5,4,4,4,4,5,1,4,5,1,1,5,4,1,3,4,1,4,1,1,4,4,1,4,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Mother,4,1,4,1,2,1,4,4,1,1,4,4,2,2,2,1,1,1,2,1,1,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,1,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,2
42,JC18,"Jamaica College",1,2012-12-06,2025-05-08,1,12,1,0,1,0,0,0,0,1,0,0,1,1,,3,4,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,2,,1,2,0,1,0,0,0,0,1,1,0,1,0,1,Quora,,,,1,3,1,1,0,1,1,1,2,0,1,1,0,0,0,1,"Enjoyment and education",1,0,0,0,0,4,4,1,3,4,4,1,1,3,3,5,3,1,2,4,3,3,1,3,2,4,3,2,1,3,4,,4,3,4,4,5,3,4,4,4,4,4,3,3,5,4,1,3,3,2,2,2,2,3,3,3,1,3,2,1,0,1,2,1,1,1,1,1,2,0,2,0,2,1,1,0,2,1,1,"My Father",3,1,4,2,2,2,4,3,2,1,3,3,2,1,1,1,2,3,3,3,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,1,4,4,4,3,1,1,3,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,,2
43,JC21,"Jamaica College ",2,2010-05-29,2025-05-08,1,14,0,0,1,0,1,1,0,0,1,0,2,,3,1,4,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,2,,1,1,0,1,1,1,1,0,1,1,0,0,0,0,,,,,3,3,2,1,1,1,1,3,2,0,0,0,0,0,0,1,"Text friends",1,0,0,0,0,5,5,5,2,4,3,2,1,3,4,3,5,2,1,4,5,4,1,1,1,4,1,1,1,3,3,4,3,5,4,4,4,4,2,4,1,4,5,4,1,4,2,1,3,2,2,3,2,2,2,2,2,1,2,3,2,1,1,0,1,2,1,2,1,2,3,1,1,1,1,0,1,2,0,1,Mom,2,2,1,3,3,3,1,1,,,2,3,3,1,4,2,1,3,3,3,1,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,1,5,4,4,5,1,1,3,3,3,3,4,2,2,2,2,3,3,3,3,3,3,3,3,3,0,,2
44,JC37,"Jamaica College",2,2011-09-30,2025-05-08,1,"13 years old",1,0,1,0,0,0,0,1,0,0,1,1,,5,5,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,2,,1,2,1,1,0,0,1,0,1,0,0,0,0,0,,,,,3,3,0,1,0,1,1,1,1,0,0,0,0,0,0,1,"For entertainment ",0,0,0,0,1,2,3,3,5,4,2,1,1,3,3,5,4,1,4,5,5,2,1,2,4,1,1,1,1,2,1,4,5,3,4,4,2,3,2,3,1,5,5,4,1,,4,1,3,4,2,2,2,1,3,2,3,3,4,1,1,1,0,1,0,1,0,3,0,1,2,0,0,1,0,1,0,2,0,0,"My mother",4,1,4,1,1,1,4,4,2,1,4,4,4,1,4,3,2,3,4,2,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,1,4,5,4,4,1,1,4,4,4,1,1,1,1,4,4,4,3,1,1,1,1,1,1,1,0,,2
45,JC39,"Jamaica College ",3,2009-01-23,2025-05-08,1,16,1,0,1,0,1,0,0,0,0,0,2,,3,5,5,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,,1,2,0,1,1,0,1,0,1,0,0,0,0,0,,,,,3,4,0,1,0,1,1,5,1,1,0,0,0,0,0,0,,0,0,0,0,1,5,4,1,1,1,1,1,1,1,1,1,4,1,4,5,1,5,2,4,1,5,1,1,1,3,3,1,5,5,5,5,5,,5,5,1,4,1,1,1,5,4,1,4,4,3,2,1,3,2,3,3,3,3,2,1,1,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,"Mother ",1,2,3,2,3,2,2,1,3,2,1,1,1,2,1,3,1,3,2,3,1,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,2
46,JC08,"Jamaica College",1,2012-01-07,2025-05-08,1,13,1,0,1,0,1,1,1,1,0,0,1,1,,3,2,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,,2,1,0,1,1,1,1,0,1,0,0,0,0,1,"I use twitch as I am a upcoming streamer.",,,,3,4,0,1,0,1,3,5,1,1,0,0,1,0,0,1,"I am an musician I promote my music on social media.",0,0,0,0,1,5,5,2,5,2,5,5,5,5,5,5,3,5,1,2,3,5,1,3,1,5,5,1,4,4,3,2,2,2,2,2,2,2,2,1,4,5,5,5,1,1,2,1,2,4,3,1,2,3,2,1,3,1,1,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,1,4,1,1,"Mom and dad",3,1,4,4,3,4,2,1,1,2,3,4,1,1,2,4,4,1,2,4,4,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,5,2,5,2,2,5,2,2,4,4,5,4,4,4,4,5,5,5,5,5,3,3,3,3,4,4,0,,2
47,JC19,"Jamaica College ",1,2012-08-27,2025-05-08,1,"12 Years old",0,0,0,0,1,0,0,0,0,0,2,,2,5,5,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,2,,2,1,0,1,1,1,1,0,1,0,0,0,0,0,,,,,3,1,1,1,0,3,1,3,4,0,1,0,0,0,0,0,,1,0,0,0,0,5,5,3,5,3,5,1,1,4,5,3,1,5,3,5,4,5,1,3,1,5,5,1,3,3,3,4,5,5,4,4,5,5,,5,2,5,5,3,3,5,4,3,4,3,1,2,2,2,3,3,2,2,3,2,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,2,1,2,1,0,Grandma,4,1,4,1,1,4,4,2,1,1,4,4,1,2,1,4,1,4,2,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,4,3,3,4,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,2
48,JC20,"Jamaica College ",2,2025-05-08,2025-05-08,1,13,0,0,1,0,0,0,0,0,0,0,2,,3,4,5,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,,1,2,0,1,0,0,1,0,1,1,0,0,0,1,"Discord ",,,,3,3,0,1,0,2,3,2,1,1,1,0,0,0,0,0,,1,0,0,0,1,3,2,3,4,4,2,3,4,3,4,2,2,3,2,4,5,3,2,3,2,3,1,1,3,2,1,2,1,2,3,2,3,2,3,3,3,5,4,4,2,3,3,1,4,4,3,3,2,3,2,2,2,2,2,3,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,3,1,1,Mother,2,1,2,4,2,1,2,1,2,1,2,2,3,1,3,1,2,2,3,3,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,2,3,3,3,3,1,2,1,2,3,3,3,2,2,2,3,3,3,3,2,1,1,1,1,1,0,,2
49,JC38,"Jamaica College ",3,2025-05-08,2025-05-08,1,14,0,0,1,0,0,0,0,0,0,0,1,2,,5,5,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,,1,2,0,1,1,0,1,0,1,0,0,0,0,1,"Block blast",,,,2,2,2,1,1,1,1,2,1,1,0,0,0,1,0,0,,1,0,0,0,1,5,5,5,1,5,4,5,5,5,5,1,5,5,1,5,5,1,1,3,1,5,1,5,1,3,2,5,5,4,3,3,4,3,4,3,1,4,5,2,4,5,4,1,3,4,1,4,2,2,4,4,2,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Mother❤️,4,1,4,1,1,1,4,4,1,1,4,4,4,1,4,1,1,4,4,3,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,2,4,2,2,5,2,2,4,2,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,0,,2
